ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
MF,dimethylglycine dehydrogenase activity,1,0,0.9999999999999998,1,
BP,plasma membrane to endosome transport,8,0,0.9999999999999998,1,
BP,intermediate mesoderm morphogenesis,1,0,0.9999999999999998,1,
BP,intermediate mesoderm formation,1,0,0.9999999999999998,1,
BP,intermediate mesodermal cell differentiation,1,0,0.9999999999999998,1,
MF,brain-derived neurotrophic factor binding,4,0,0.9999999999999998,1,
BP,embryonic ectodermal digestive tract development,2,0,0.9999999999999998,1,
BP,regulation of collateral sprouting in absence of injury,3,0,0.9999999999999998,1,
BP,stem cell fate specification,6,0,0.9999999999999998,1,
BP,mechanosensory lateral line system development,1,0,0.9999999999999998,1,
BP,posterior lateral line system development,1,0,0.9999999999999998,1,
BP,posterior lateral line development,1,0,0.9999999999999998,1,
BP,posterior lateral line neuromast development,1,0,0.9999999999999998,1,
BP,posterior lateral line neuromast hair cell differentiation,1,0,0.9999999999999998,1,
MF,N-acetylglucosamine deacetylase activity,3,0,0.9999999999999998,1,
MF,N-acylglucosamine 2-epimerase activity,1,0,0.9999999999999998,1,
MF,microfibril binding,5,0,0.9999999999999998,1,
BP,regulation of homocysteine metabolic process,1,0,0.9999999999999998,1,
MF,nuclear androgen receptor binding,26,0,0.9999999999999998,1,
MF,AF-2 domain binding,3,0,0.9999999999999998,1,
MF,RAGE receptor binding,10,0,0.9999999999999998,1,
BP,regulation of positive chemotaxis,26,0,0.9999999999999998,1,
BP,regulation of nitric-oxide synthase activity,30,0,0.9999999999999998,1,
BP,regulation of DNA ligation,6,0,0.9999999999999998,1,
MF,hepoxilin A3 synthase activity,1,0,0.9999999999999998,1,
BP,chaperone-mediated protein complex assembly,23,0,0.9999999999999998,1,
CC,spindle midzone,37,0,0.9999999999999998,1,
BP,protein heterooligomerization,28,0,0.9999999999999998,1,
MF,norepinephrine binding,4,0,0.9999999999999998,1,
BP,negative regulation of neurotrophin TRK receptor signaling pathway,4,0,0.9999999999999998,1,
MF,corticotropin-releasing hormone binding,2,0,0.9999999999999998,1,
BP,positive regulation of neurotransmitter transport,23,0,0.9999999999999998,1,
MF,UTP-monosaccharide-1-phosphate uridylyltransferase activity,1,0,0.9999999999999998,1,
MF,tRNA (cytosine-3-)-methyltransferase activity,4,0,0.9999999999999998,1,
MF,1-phosphatidylinositol-5-kinase activity,3,0,0.9999999999999998,1,
BP,regulation of cardiac muscle fiber development,1,0,0.9999999999999998,1,
BP,positive regulation of cardiac muscle fiber development,1,0,0.9999999999999998,1,
BP,regulation of cardiac muscle tissue development,5,0,0.9999999999999998,1,
BP,L-proline biosynthetic process,6,0,0.9999999999999998,1,
BP,convergent extension involved in gastrulation,9,0,0.9999999999999998,1,
BP,post-embryonic retina morphogenesis in camera-type eye,2,0,0.9999999999999998,1,
BP,"positive regulation of synaptic transmission, glycinergic",1,0,0.9999999999999998,1,
BP,phospholipase C-activating dopamine receptor signaling pathway,9,0,0.9999999999999998,1,
BP,regulation of timing of neuron differentiation,3,0,0.9999999999999998,1,
BP,negative regulation of blood vessel remodeling,2,0,0.9999999999999998,1,
BP,heart trabecula formation,15,0,0.9999999999999998,1,
BP,positive regulation of Fc receptor mediated stimulatory signaling pathway,5,0,0.9999999999999998,1,
BP,positive regulation of growth hormone receptor signaling pathway,3,0,0.9999999999999998,1,
BP,bud dilation involved in lung branching,1,0,0.9999999999999998,1,
BP,smoothened signaling pathway involved in lung development,1,0,0.9999999999999998,1,
BP,prostate glandular acinus development,10,0,0.9999999999999998,1,
BP,diaphragm development,8,0,0.9999999999999998,1,
BP,regulation of calcidiol 1-monooxygenase activity,7,0,0.9999999999999998,1,
BP,negative regulation of lipoprotein lipid oxidation,1,0,0.9999999999999998,1,
BP,mammary gland specification,3,0,0.9999999999999998,1,
BP,prostate gland morphogenetic growth,4,0,0.9999999999999998,1,
BP,prostate gland epithelium morphogenesis,26,0,0.9999999999999998,1,
BP,sweat gland development,1,0,0.9999999999999998,1,
BP,venous blood vessel development,16,0,0.9999999999999998,1,
BP,cardiac muscle cell fate commitment,11,0,0.9999999999999998,1,
BP,atrioventricular node cell development,4,0,0.9999999999999998,1,
BP,lung secretory cell differentiation,11,0,0.9999999999999998,1,
BP,fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate,3,0,0.9999999999999998,1,
MF,acid sphingomyelin phosphodiesterase activity,1,0,0.9999999999999998,1,
CC,leading edge of lamellipodium,3,0,0.9999999999999998,1,
BP,membrane bone morphogenesis,1,0,0.9999999999999998,1,
BP,perichondral bone morphogenesis,1,0,0.9999999999999998,1,
BP,positive regulation of cardiac epithelial to mesenchymal transition,9,0,0.9999999999999998,1,
MF,peptidyl-aspartic acid 3-dioxygenase activity,2,0,0.9999999999999998,1,
BP,regulation of lysosome size,8,0,0.9999999999999998,1,
BP,specification of axis polarity,4,0,0.9999999999999998,1,
BP,regulation of tooth mineralization,12,0,0.9999999999999998,1,
BP,protein heterotrimerization,1,0,0.9999999999999998,1,
BP,regulation of thymocyte apoptotic process,14,0,0.9999999999999998,1,
BP,somatostatin secretion,3,0,0.9999999999999998,1,
BP,response to linoleic acid,3,0,0.9999999999999998,1,
BP,inclusion body assembly,24,0,0.9999999999999998,1,
CC,Golgi-associated vesicle lumen,1,0,0.9999999999999998,1,
BP,L-asparagine metabolic process,2,0,0.9999999999999998,1,
CC,U2-type post-spliceosomal complex,1,0,0.9999999999999998,1,
CC,alpha9-beta1 integrin-ADAM8 complex,2,0,0.9999999999999998,1,
BP,'de novo' L-methionine biosynthetic process,1,0,0.9999999999999998,1,
BP,cellular response to magnesium ion,7,0,0.9999999999999998,1,
BP,cellular response to luteinizing hormone stimulus,5,0,0.9999999999999998,1,
BP,hematopoietic stem cell proliferation,36,0,0.9999999999999998,1,
BP,cellular response to absence of light,2,0,0.9999999999999998,1,
CC,nBAF complex,16,0,0.9999999999999998,1,
BP,endothelial cell-cell adhesion,4,0,0.9999999999999998,1,
MF,lysophosphatidylethanolamine acyltransferase activity,1,0,0.9999999999999998,1,
BP,commissural neuron axon guidance,12,0,0.9999999999999998,1,
MF,icosanoid transmembrane transporter activity,13,0,0.9999999999999998,1,
CC,LUBAC complex,4,0,0.9999999999999998,1,
MF,citrate secondary active transmembrane transporter activity,1,0,0.9999999999999998,1,
CC,prominosome,2,0,0.9999999999999998,1,
CC,cleavage body,2,0,0.9999999999999998,1,
BP,glomerular mesangial cell differentiation,6,0,0.9999999999999998,1,
BP,glomerular endothelium development,4,0,0.9999999999999998,1,
BP,renal vesicle formation,8,0,0.9999999999999998,1,
BP,renal inner medulla development,2,0,0.9999999999999998,1,
BP,renal outer medulla development,2,0,0.9999999999999998,1,
BP,nephron tubule formation,20,0,0.9999999999999998,1,
BP,ureter morphogenesis,7,0,0.9999999999999998,1,
BP,negative regulation of mesenchymal cell proliferation involved in ureter development,1,0,0.9999999999999998,1,
BP,flavin adenine dinucleotide catabolic process,1,0,0.9999999999999998,1,
MF,protein phosphatase activator activity,16,0,0.9999999999999998,1,
CC,EMC complex,10,0,0.9999999999999998,1,
BP,blood vessel lumenization,2,0,0.9999999999999998,1,
MF,mono-ADP-D-ribose binding,1,0,0.9999999999999998,1,
BP,entry of viral genome into host nucleus through nuclear pore complex via importin,2,0,0.9999999999999998,1,
MF,voltage-gated sodium channel activity involved in cardiac muscle cell action potential,5,0,0.9999999999999998,1,
MF,voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization,4,0,0.9999999999999998,1,
BP,positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction,1,0,0.9999999999999998,1,
BP,phospholipase C-activating angiotensin-activated signaling pathway,2,0,0.9999999999999998,1,
BP,vesicle-mediated cholesterol transport,9,0,0.9999999999999998,1,
BP,establishment of protein localization to mitochondrial membrane,37,0,0.9999999999999998,1,
BP,endoplasmic reticulum membrane organization,13,0,0.9999999999999998,1,
BP,negative regulation of glomerulus development,1,0,0.9999999999999998,1,
MF,malonyl-CoA synthetase activity,1,0,0.9999999999999998,1,
BP,malonate catabolic process,1,0,0.9999999999999998,1,
BP,catecholamine uptake,18,0,0.9999999999999998,1,
MF,2-(3-amino-3-carboxypropyl)histidine synthase activity,2,0,0.9999999999999998,1,
BP,DNA repair complex assembly,4,0,0.9999999999999998,1,
CC,phagocytic vesicle lumen,5,0,0.9999999999999998,1,
BP,lymphocyte migration into lymph node,4,0,0.9999999999999998,1,
BP,mature conventional dendritic cell differentiation,4,0,0.9999999999999998,1,
BP,phosphatidylserine exposure on blood platelet,1,0,0.9999999999999998,1,
BP,L-kynurenine catabolic process,4,0,0.9999999999999998,1,
BP,ductus arteriosus closure,5,0,0.9999999999999998,1,
BP,AMPA glutamate receptor clustering,10,0,0.9999999999999998,1,
CC,cyclin D3-CDK4 complex,2,0,0.9999999999999998,1,
BP,cellular response to gonadotropin-releasing hormone,6,0,0.9999999999999998,1,
BP,mitochondrial respirasome assembly,10,0,0.9999999999999998,1,
CC,sperm plasma membrane,14,0,0.9999999999999998,1,
CC,ciliary inversin compartment,4,0,0.9999999999999998,1,
CC,transcription preinitiation complex,13,0,0.9999999999999998,1,
MF,cullin family protein binding,26,0,0.9999999999999998,1,
BP,glutamate receptor clustering,10,0,0.9999999999999998,1,
MF,selenocysteine-tRNA ligase activity,1,0,0.9999999999999998,1,
CC,protein complex involved in cell-matrix adhesion,17,0,0.9999999999999998,1,
CC,postsynaptic endosome,14,0,0.9999999999999998,1,
MF,sequence-specific single stranded DNA binding,14,0,0.9999999999999998,1,
CC,postsynaptic actin cytoskeleton,5,0,0.9999999999999998,1,
CC,extrinsic component of presynaptic endocytic zone membrane,4,0,0.9999999999999998,1,
CC,BORC complex,8,0,0.9999999999999998,1,
CC,presynaptic intermediate filament cytoskeleton,2,0,0.9999999999999998,1,
MF,beta-maltose 4-alpha-glucanotransferase activity,1,0,0.9999999999999998,1,
BP,regulation of inflammatory response to wounding,12,0,0.9999999999999998,1,
BP,regulation of vesicle docking,2,0,0.9999999999999998,1,
BP,regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA,2,0,0.9999999999999998,1,
MF,2-hydroxyacyl-CoA lyase activity,1,0,0.9999999999999998,1,
MF,2-hydroxyphytanoyl-CoA lyase activity,1,0,0.9999999999999998,1,
CC,Lsm2-8 complex,7,0,0.9999999999999998,1,
CC,PAR polarity complex,6,0,0.9999999999999998,1,
BP,regulation of focal adhesion disassembly,6,0,0.9999999999999998,1,
BP,positive regulation of focal adhesion disassembly,6,0,0.9999999999999998,1,
BP,sperm mitochondrial sheath assembly,6,0,0.9999999999999998,1,
BP,oligopeptide import across plasma membrane,5,0,0.9999999999999998,1,
BP,dipeptide import across plasma membrane,5,0,0.9999999999999998,1,
BP,protein stearoylation,1,0,0.9999999999999998,1,
BP,protein aggregate center assembly,1,0,0.9999999999999998,1,
MF,metal-dependent deubiquitinase activity,8,0,0.9999999999999998,1,
MF,transcription regulator activator activity,5,0,0.9999999999999998,1,
MF,NAD+-protein-glutamate ADP-ribosyltransferase activity,4,0,0.9999999999999998,1,
BP,negative regulation of AIM2 inflammasome complex assembly,1,0,0.9999999999999998,1,
BP,intracellular nitrogen homeostasis,4,0,0.9999999999999998,1,
BP,positive regulation of cell-substrate junction organization,31,0,0.9999999999999998,1,
BP,regulation of interleukin-37 production,1,0,0.9999999999999998,1,
BP,interleukin-37 production,1,0,0.9999999999999998,1,
BP,negative regulation of interleukin-37 production,1,0,0.9999999999999998,1,
MF,broad specificity neutral L-amino acid:basic L-amino acid antiporter activity,1,0,0.9999999999999998,1,
BP,positive regulation of cardiolipin metabolic process,1,0,0.9999999999999998,1,
BP,semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis,2,0,0.9999999999999998,1,
BP,negative regulation of phospholipase C activity,2,0,0.9999999999999998,1,
BP,protein processing in phagocytic vesicle,2,0,0.9999999999999998,1,
BP,negative regulation of fermentation,3,0,0.9999999999999998,1,
BP,positive regulation of relaxation of muscle,3,0,0.9999999999999998,1,
BP,regulation of cargo loading into COPII-coated vesicle,2,0,0.9999999999999998,1,
BP,positive regulation of odontoblast differentiation,3,0,0.9999999999999998,1,
BP,regulation of cell communication by electrical coupling involved in cardiac conduction,11,0,0.9999999999999998,1,
BP,positive regulation of interleukin-4-mediated signaling pathway,2,0,0.9999999999999998,1,
MF,D3 vitamins binding,3,0,0.9999999999999998,1,
BP,semaphorin-plexin signaling pathway involved in neuron projection guidance,16,0,0.9999999999999998,1,
BP,negative regulation of chromosome condensation,4,0,0.9999999999999998,1,
BP,positive regulation of endoribonuclease activity,1,0,0.9999999999999998,1,
BP,negative regulation of stem cell population maintenance,26,0,0.9999999999999998,1,
BP,regulation of eosinophil activation,4,0,0.9999999999999998,1,
BP,calcium ion import into cytosol,2,0,0.9999999999999998,1,
BP,positive regulation of prolactin secretion,1,0,0.9999999999999998,1,
BP,regulation of lens fiber cell differentiation,9,0,0.9999999999999998,1,
BP,positive regulation of ER to Golgi vesicle-mediated transport,4,0,0.9999999999999998,1,
BP,positive regulation of Lys63-specific deubiquitinase activity,1,0,0.9999999999999998,1,
BP,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,9,0,0.9999999999999998,1,
BP,regulation of protein processing involved in protein targeting to mitochondrion,2,0,0.9999999999999998,1,
BP,negative regulation of protein processing involved in protein targeting to mitochondrion,2,0,0.9999999999999998,1,
BP,positive regulation of constitutive secretory pathway,1,0,0.9999999999999998,1,
BP,negative regulation of membrane tubulation,2,0,0.9999999999999998,1,
BP,regulation of extracellular exosome assembly,6,0,0.9999999999999998,1,
BP,tarsal gland development,1,0,0.9999999999999998,1,
BP,uterine gland development,1,0,0.9999999999999998,1,
BP,regulation of viral budding via host ESCRT complex,3,0,0.9999999999999998,1,
BP,positive regulation of viral budding via host ESCRT complex,3,0,0.9999999999999998,1,
BP,regulation of protein processing in phagocytic vesicle,2,0,0.9999999999999998,1,
BP,positive regulation of protein processing in phagocytic vesicle,2,0,0.9999999999999998,1,
BP,monounsaturated fatty acid biosynthetic process,1,0,0.9999999999999998,1,
BP,regulation of non-membrane spanning protein tyrosine kinase activity,3,0,0.9999999999999998,1,
BP,response to vasopressin,8,0,0.9999999999999998,1,
BP,cellular response to vasopressin,8,0,0.9999999999999998,1,
BP,negative regulation of membrane depolarization,7,0,0.9999999999999998,1,
BP,positive regulation of transformation of host cell by virus,1,0,0.9999999999999998,1,
BP,negative regulation of skeletal muscle hypertrophy,1,0,0.9999999999999998,1,
BP,positive regulation of ERAD pathway,15,0,0.9999999999999998,1,
BP,negative regulation of protein localization to cell periphery,30,0,0.9999999999999998,1,
BP,rod bipolar cell differentiation,2,0,0.9999999999999998,1,
BP,regulation of telomeric loop disassembly,3,0,0.9999999999999998,1,
BP,response to phorbol 13-acetate 12-myristate,10,0,0.9999999999999998,1,
BP,cellular response to phorbol 13-acetate 12-myristate,10,0,0.9999999999999998,1,
BP,midbrain morphogenesis,3,0,0.9999999999999998,1,
BP,regulation of cell chemotaxis to fibroblast growth factor,11,0,0.9999999999999998,1,
BP,negative regulation of receptor signaling pathway via STAT,33,0,0.9999999999999998,1,
BP,regulation of membrane depolarization during AV node cell action potential,1,0,0.9999999999999998,1,
BP,negative regulation of low-density lipoprotein receptor activity,8,0,0.9999999999999998,1,
BP,regulation of protein localization to chromatin,10,0,0.9999999999999998,1,
BP,positive regulation of inhibitory synapse assembly,2,0,0.9999999999999998,1,
BP,regulation of mesoderm formation,1,0,0.9999999999999998,1,
BP,positive regulation of mesoderm formation,1,0,0.9999999999999998,1,
BP,positive regulation of germ cell proliferation,2,0,0.9999999999999998,1,
BP,stress response to copper ion,16,0,0.9999999999999998,1,
MF,leptin receptor binding,4,0,0.9999999999999998,1,
BP,mitochondrial tricarboxylic acid transmembrane transport,1,0,0.9999999999999998,1,
BP,dark adaptation,2,0,0.9999999999999998,1,
CC,USH2 complex,4,0,0.9999999999999998,1,
BP,response to endothelin,3,0,0.9999999999999998,1,
CC,EMILIN complex,2,0,0.9999999999999998,1,
BP,regulation of metanephric S-shaped body morphogenesis,1,0,0.9999999999999998,1,
BP,negative regulation of metanephric S-shaped body morphogenesis,1,0,0.9999999999999998,1,
