probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg10278938,NA,4,65865502,-0.07306823619835143,3.844716216769083e-6,0.014968004841461286,A1_asthma_vs_nonasthmatic
cg20463808,CDKL2,4,75626246,-0.015643503445188726,3.853664449458288e-6,0.014968004841461286,A1_asthma_vs_nonasthmatic
cg26243462,NA,8,8424699,-0.01658101174819122,3.856858225287037e-6,0.014968004841461286,A1_asthma_vs_nonasthmatic
cg26777482,LOC100996385,5,175486954,-0.02022640327126973,3.8718763867867605e-06,0.014968004841461286,A1_asthma_vs_nonasthmatic
cg21860122,NA,5,124755043,-0.012931765730536973,3.879911270803433e-6,0.014968004841461286,A1_asthma_vs_nonasthmatic
cg25096636,WFDC8,20,45580603,-0.02380713529532346,3.899367208108803e-6,0.014976204318318392,A1_asthma_vs_nonasthmatic
cg23048036,CEP97,3,101724110,-0.040172721646172964,3.927610696683448e-6,0.015017932029913252,A1_asthma_vs_nonasthmatic
cg05171064,MIR548AY,3,175426981,-0.03897933845825537,4.001784099503976e-6,0.01518442551160046,A1_asthma_vs_nonasthmatic
cg01493130,NA,3,195180776,-0.018821267406749703,4.006296365274749e-6,0.01518442551160046,A1_asthma_vs_nonasthmatic
cg08511556,CCPG1,15,55365288,-0.09735330549415475,4.074275888710427e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg14491890,NA,9,79352230,-0.020644028170004856,4.084021495936213e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg18030283,FGF12-AS1,3,192237743,-0.0329319356630347,4.140274612845093e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg14385965,SEMA3E,7,83426701,-0.062129783101087466,4.1438019035923935e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg10444255,NA,2,188853415,-0.028947368620193033,4.158961477619755e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg13863078,SPCS3,4,176322958,-0.08247757915869662,4.161858830612832e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg26570716,CFAP221,2,119615686,-0.057871882217671734,4.203287512957569e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg16142867,ZNF573,19,37740464,-0.03996408641142014,4.2098253649217e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg24893837,ARSB,5,78986276,-0.06594523935311103,4.212907217833124e-6,0.01523260333935117,A1_asthma_vs_nonasthmatic
cg24276243,NA,6,105978146,-0.015691781713064255,4.239558784616753e-6,0.015265096678517234,A1_asthma_vs_nonasthmatic
cg25994907,NA,1,158595027,-0.013370713722812998,4.3737600888178014e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg15794069,KRTAP7-1,21,30830613,-0.012986374529975479,4.373802702771847e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg01989819,EMP1,12,13196718,0.02291941844187773,4.376882949652769e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg14380474,NA,1,221801741,-0.026067326089299073,4.382177470054187e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg15811964,LUM,12,91505941,-0.06869652746101257,4.386613293893711e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg21535012,ANXA13,8,123736072,-0.01708897232941204,4.39694162013209e-6,0.01544563371918856,A1_asthma_vs_nonasthmatic
cg24814782,OSTCP1,6,158844508,-0.03788209630734869,4.428420891771211e-6,0.015493233888525812,A1_asthma_vs_nonasthmatic
cg01541725,NA,4,135092033,-0.07342892476387801,4.490804667691237e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg09968654,ZCCHC11,1,52446838,-0.0777965016750398,4.5037591267788935e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg19610561,NA,13,57558357,0.027156013510596773,4.5294095933588436e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg26346303,SGK3,8,66804198,-0.021169816348411908,4.536890247737047e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg15031162,PRMT7,16,68315729,-0.028648098543596966,4.54133108908429e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg18088712,CROCCL2,1,16810147,-0.03649782797363785,4.555135282083275e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg18969175,NA,2,9697977,-0.06606383818591774,4.556107344707013e-6,0.015500666433634862,A1_asthma_vs_nonasthmatic
cg06303936,SPATA16,3,172993508,-0.016805001576521116,4.601480146754707e-6,0.015539837825105048,A1_asthma_vs_nonasthmatic
cg22425952,PIK3C2A,11,17138427,-0.06331300954013074,4.6259508115869835e-6,0.015539837825105048,A1_asthma_vs_nonasthmatic
cg12526849,EPS15,1,51423103,-0.04221934791501469,4.6300528796536975e-6,0.015539837825105048,A1_asthma_vs_nonasthmatic
cg19828452,RABGAP1L,1,174480547,-0.0169614644548007,4.6434311128461136e-6,0.015539837825105048,A1_asthma_vs_nonasthmatic
cg12927766,NA,14,43894341,-0.04574718716556699,4.657534781730769e-6,0.015539837825105048,A1_asthma_vs_nonasthmatic
cg04189437,NA,7,94288351,-0.04621466749205782,4.695114666275026e-6,0.015604972034964986,A1_asthma_vs_nonasthmatic
cg00229192,LOC100130992,10,22256595,-0.04915635820476207,4.753995394847412e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg10461099,FBXW2,9,120778687,-0.07682105923207984,4.796278014078519e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15989101,ADRBK2,22,25582431,-0.06971473340572072,4.8424992632607915e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03084819,FIGN,2,163644496,-0.07527721774137368,4.8543400343007005e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg10355293,NA,8,74110201,-0.08302716778242085,4.861731141425009e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg11354255,NA,5,92528664,-0.07254015009434543,4.913724884292515e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg08025781,NA,23,35056996,-0.06639607580181031,4.9149824822411835e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg10894063,NA,2,58495179,-0.022938574645110517,4.93159740615774e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg07802522,C12orf29,12,88035329,0.031962645809179034,4.935136906727685e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04431061,CLDN20,6,155263764,-0.030797930942288044,4.950153744700795e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg11569379,NDFIP2,13,79519452,-0.07958851151515545,5.0044617017841585e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg01574422,NEDD4L,18,58218987,-0.02024570165474942,5.014629671769739e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg12672509,TCEB3B,18,47032596,-0.03306250557944321,5.0421438237206444e-06,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21361646,CALM2,2,47160355,-0.015957305626584747,5.053114281835687e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17917241,SOX2OT,3,181687095,-0.04048249165279377,5.0677031314352075e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13711314,UNC119B,12,120709865,-0.06914885329174518,5.102688289202963e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg19795873,ADAMTSL1,9,18474923,-0.015505533528430641,5.121527724724279e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg19923600,NA,8,91654082,-0.07269782450165559,5.142552626813463e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg12773057,ASXL2,2,25832311,-0.06823505055424624,5.181552369265269e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg01234911,MIR744,17,12080607,-0.07498162542136268,5.282820497689531e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13064013,NA,20,49964626,-0.022730156561738157,5.283363236247601e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg01901872,NA,5,115410919,-0.058184090074975436,5.299817908399128e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17412222,SLC22A3,6,160442919,-0.0377084763080469,5.3208442898489066e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13258858,TBRG1,11,124625355,-0.0123045602066817,5.363769656250496e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg10583172,NA,20,20723556,-0.02417120091758695,5.368773179108146e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg05498195,NA,2,438323,0.03259520422326204,5.393732010860885e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg18831303,AVEN,15,34016741,-0.010017014743653315,5.4302641014547885e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg08921760,C12orf79,12,91990451,-0.02286410987965218,5.433656548292256e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg25521406,PDE3A,12,20370583,-0.04370384143387823,5.515704084104022e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03889251,NA,3,139024251,-0.017752691038128914,5.517464265793582e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg08747277,MANEA,6,95600250,-0.0137457234226534,5.517867628488736e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21919921,NA,3,168870778,-0.022381921434904747,5.5203349312733054e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21644228,NXPE1,11,114554750,-0.05980791987541618,5.532642105891864e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09461293,LOC339622,21,24953285,-0.07516725606195943,5.547637545598989e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg27509121,NA,4,14168347,-0.03204327216748304,5.604594440387401e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13168428,NA,4,146224535,0.022537799716388675,5.630965939762746e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09614400,NA,6,30124224,-0.041452042076259285,5.646469583865175e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg07329029,NA,10,128920257,-0.017581330757358037,5.703057707478319e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13336470,TCEAL7,23,103328776,-0.02631656820773154,5.711371709920955e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg07866443,FHIT,3,60839267,-0.0226096480652375,5.782300698973813e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg06696584,NA,5,164354073,-0.05356959897756089,5.796220505839733e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00868390,NA,10,130894401,-0.10516707412787768,5.824167736201208e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04484639,GBE1,3,81723870,-0.05958510543866797,5.838004505652453e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00480381,A2BP1,16,7332795,-0.016168502651462045,5.895797736932392e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg05340519,CACNB2,10,18533272,-0.019179448849609548,5.930239541855868e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09366336,NA,7,21254314,0.028156236086940595,5.953038647126433e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17203716,NA,21,25283474,-0.01696147269107657,5.95836343849133e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg06050631,NA,6,139777713,-0.012243291827606254,5.98295234041003e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03668629,NA,23,68004195,0.023459260791898345,6.035185547537977e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg12964721,NA,14,56066173,-0.02587015538192585,6.053633486546965e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09980522,GRIA4,11,105611075,0.017765169531214656,6.070030753626354e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04676799,CDO1,5,115817241,-0.03659028712589222,6.099657254907664e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg12845446,NA,3,184529458,-0.08873431847908088,6.111630694838385e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg22211941,NA,12,69025062,-0.06355091335232235,6.136787779557643e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15781176,TAF2,8,119764964,-0.06877503398403324,6.143264272969615e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg22653982,DIO2,14,80231879,-0.08816273098994035,6.1522384697657346e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg12429471,LINC01392,7,115232651,-0.05427792836782641,6.180133856630915e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg20197375,NA,15,85167914,-0.0493708119803971,6.186937270050879e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg07150848,NA,12,78934563,-0.07957878784741061,6.216551130432592e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg25223390,EXOC4,7,134017221,-0.029992931249715277,6.233915838430873e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg06275765,NA,2,138470120,-0.044221142293467235,6.268717761763798e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04613104,NA,17,54804048,-0.0608109984280967,6.272153885598266e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04568121,NA,13,101420415,-0.03616954277313852,6.293570026938847e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg19581091,MS4A3,11,60056035,-0.06076749477571021,6.301688889836074e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03847896,NA,1,112154295,-0.06516241319865457,6.3208958225171214e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21235088,ST6GALNAC5,1,76866734,-0.04038808501760106,6.4005607400492444e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00002154,NA,4,59075937,-0.0561300195962825,6.4397985409139155e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg27092877,SEMA6A,5,116470908,-0.024648718632901422,6.444155751009707e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg08695887,MED17,11,93527884,-0.04944593145375761,6.445106434124478e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17710634,SLC2A14,12,7852292,-0.04165180749340945,6.459468974330385e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15315711,C7orf66,7,108885748,-0.07409553426056084,6.464549242375379e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg25268811,SIM1,6,100425999,-0.02232422736744774,6.484743766491965e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg05760962,NA,8,8697834,-0.012561593083339814,6.490367011490997e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03626783,PHF24,9,34957257,-0.04224261399945004,6.521798187974869e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17904129,GLIS1,1,53730127,-0.01353026391594402,6.535422491200705e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17090891,NA,1,61005552,-0.022790489257489284,6.548315235315452e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg11627961,NA,6,166208701,-0.06345762139289506,6.554844394669217e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg02028874,EGLN1,1,231425887,-0.042204842570629446,6.5697797404863095e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13042802,NA,5,22889821,-0.07516832272131463,6.619579819929063e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17990422,LINC00375,13,85079779,-0.07769621162113105,6.62032854104163e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg11119884,HFM1,1,91353030,-0.05039980363249263,6.627533301657736e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg07244550,NA,7,117338246,-0.019807837562802775,6.6349515160154294e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg06005243,ATG12,5,115837870,-0.08131446726559025,6.647306121411932e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21460868,NA,12,57993270,-0.0478436089609137,6.656628289873876e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg22394704,FAM155A,13,107303143,-0.03177316132737868,6.6571964542075015e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg05881682,NA,3,95683763,-0.031051470161563278,6.658108949208419e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03899315,IGSF3,1,116606976,-0.030146601217347718,6.667684055279478e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04255278,FLJ42709,5,93582362,0.025589502027949917,6.690278714268084e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg19285799,UST,6,148934374,-0.056798584617844684,6.716152798489775e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09941977,SRGAP1,12,63878503,-0.0890394227463537,6.719722708409166e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg27331006,NA,1,157291194,-0.024523488382729428,6.753052337644358e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg06000162,ARHGEF28,5,73850847,-0.08252368981131394,6.766426583422612e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg26175839,NA,2,76445965,-0.04531744416746457,6.769579527707229e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13617074,MEIS2,15,37023186,-0.05516903042646521,6.769903613580931e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg05386697,RSF1,11,77719432,-0.07692644727767484,6.7951657711280724e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15848945,AGMO,7,15562217,-0.07554542091065183,6.799885879388327e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00494425,TMEM117,12,44117447,-0.05014566819513971,6.800003867130073e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg18088111,STXBP6,14,24843507,-0.05371131334923738,6.80215450346672e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg13293675,UBE3D,6,83067298,-0.06564832862625623,6.808180416424013e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg16596336,NA,1,42359133,-0.07266166419918403,6.8160179773855244e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg11797485,ANP32A,15,68814746,-0.01141187654701971,6.83742006462836e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17696532,NA,10,35911419,-0.048969366992003674,6.839579478542365e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg18486725,LMBRD1,6,69798248,-0.05125203140246917,6.8456840717472405e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04349815,NA,10,21284679,-0.0702820213612947,6.863023387272456e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00470154,LOC493754,7,66579700,-0.05326027193273691,6.883429680548887e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg00826203,SCMH1,1,41241135,0.02691645450460977,6.8922788724916125e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg02789514,CD101,1,117032482,-0.018494726321234733,6.90954675221799e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg18509789,NA,2,223505254,-0.031674501434248103,6.9413265087603865e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03008515,OR11H6,14,20224463,0.03164712136800494,6.971112660718832e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg23651216,NA,6,76581806,-0.016892992334044843,6.980901606077749e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15988727,ATG2B,14,96311465,-0.07816923081833757,6.9947313446954745e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg17865717,NA,2,225910061,-0.0247568705014084,7.0020369668316446e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09877178,ARNTL2-AS1,12,27440439,-0.038570487474816145,7.039459284940629e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg21294379,HIST1H4K,6,27832819,-0.06545053715123746,7.041620548256081e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg23713772,OR4D6,11,59456523,-0.014600151190326116,7.06186026185929e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg22429100,C6,5,41261864,-0.07684703157956485,7.065152004041325e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03775500,NA,4,138409135,-0.05855423618845602,7.0978835890620095e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg09443281,NA,20,4512054,-0.019347339583438948,7.127048395928681e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15645276,LOC100188947,10,91609719,-0.03135090578837816,7.164287952849864e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg04813677,NA,13,20924039,-0.07499470537160634,7.1874322297807254e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg24706647,KRTAP15-1,21,30439229,-0.06509879285565283,7.20028727070108e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg03976172,ZFPM2,8,105654518,-0.014277167895859756,7.228555771385678e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg10262771,WDR33,2,127755609,-0.01592406843182076,7.256328933330052e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg27477134,MIR1298,23,114714906,-0.07487715825968495,7.2630748248108995e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg14023892,SOX5,12,24510368,-0.014504541916271615,7.263100572887912e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg16719368,GALNT7,4,173298712,-0.021065909909404018,7.2836795457979e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg27369242,NHLRC3,13,39041889,-0.037317780761968906,7.33760409669067e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
cg15051408,NA,4,114377936,-0.074833481972568,7.3471617884195325e-6,0.015726251696115787,A1_asthma_vs_nonasthmatic
