ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,late endosome to vacuole transport,36,0,1,1,
CC,phagocytic vesicle,140,0,1,1,
BP,regulation of nitric oxide biosynthetic process,58,0,1,1,
BP,positive regulation of nitric oxide biosynthetic process,38,0,1,1,
BP,"mitotic cell cycle, embryonic",4,0,1,1,
BP,photoreceptor cell maintenance,43,0,1,1,
MF,dynein intermediate chain binding,37,0,1,1,
MF,interleukin-27 receptor activity,2,0,1,1,
MF,interleukin-27 binding,1,0,1,1,
BP,negative regulation of T cell differentiation,51,0,1,1,
BP,positive regulation of T cell differentiation,116,0,1,1,
BP,regulation of regulatory T cell differentiation,36,0,1,1,
BP,regulation of endothelial cell differentiation,47,0,1,1,
BP,positive regulation of endothelial cell differentiation,19,0,1,1,
BP,negative regulation of lymphocyte differentiation,60,0,1,1,
BP,regulation of T-helper cell differentiation,43,0,1,1,
BP,regulation of melanocyte differentiation,6,0,1,1,
BP,regulation of megakaryocyte differentiation,35,0,1,1,
BP,regulation of myoblast differentiation,73,0,1,1,
BP,positive regulation of myoblast differentiation,43,0,1,1,
BP,regulation of neuron differentiation,198,0,1,1,
BP,negative regulation of neuron differentiation,73,0,1,1,
BP,positive regulation of neuron differentiation,96,0,1,1,
BP,regulation of osteoblast differentiation,149,0,1,1,
BP,negative regulation of osteoblast differentiation,65,0,1,1,
BP,positive regulation of osteoblast differentiation,73,0,1,1,
BP,regulation of glial cell differentiation,79,0,1,1,
BP,positive regulation of glial cell differentiation,45,0,1,1,
BP,negative regulation of integrin biosynthetic process,2,0,1,1,
BP,respiratory burst,38,0,1,1,
BP,negative regulation of cyclin-dependent protein serine/threonine kinase activity,24,0,1,1,
BP,negative regulation of DNA repair,37,0,1,1,
BP,positive regulation of DNA replication,38,0,1,1,
BP,negative regulation of G protein-coupled receptor signaling pathway,53,0,1,1,
BP,negative regulation of Notch signaling pathway,39,0,1,1,
BP,positive regulation of action potential,8,0,1,1,
BP,regulation of adenylate cyclase activity,44,0,1,1,
BP,positive regulation of axon extension,37,0,1,1,
BP,positive regulation of ossification,53,0,1,1,
BP,negative regulation of cell volume,5,0,1,1,
BP,positive regulation of endocytosis,154,0,1,1,
BP,transcription initiation-coupled chromatin remodeling,38,0,1,1,
BP,positive regulation of glycogen catabolic process,2,0,1,1,
BP,negative regulation of innate immune response,91,0,1,1,
BP,positive regulation of isoprenoid metabolic process,1,0,1,1,
BP,positive regulation of membrane potential,15,0,1,1,
BP,negative regulation of mitotic nuclear division,56,0,1,1,
BP,negative regulation of mitotic metaphase/anaphase transition,48,0,1,1,
BP,negative regulation of striated muscle tissue development,8,0,1,1,
BP,positive regulation of sister chromatid cohesion,9,0,1,1,
BP,positive regulation of vasoconstriction,32,0,1,1,
BP,negative regulation of DNA recombination,49,0,1,1,
BP,negative regulation of carbohydrate metabolic process,56,0,1,1,
BP,negative regulation of complement activation,13,0,1,1,
BP,negative regulation of exocytosis,35,0,1,1,
BP,positive regulation of fatty acid metabolic process,41,0,1,1,
BP,positive regulation of growth,255,0,1,1,
BP,"positive regulation of circadian sleep/wake cycle, sleep",4,0,1,1,
BP,negative regulation of steroid metabolic process,34,0,1,1,
BP,positive regulation of transcription by RNA polymerase I,34,0,1,1,
BP,negative regulation of nucleotide metabolic process,11,0,1,1,
BP,regulation of embryonic development,92,0,1,1,
BP,ATP metabolic process,128,0,1,1,
BP,dADP catabolic process,1,0,1,1,
BP,dGDP catabolic process,1,0,1,1,
BP,adenine biosynthetic process,2,0,1,1,
BP,deoxyadenosine metabolic process,3,0,1,1,
BP,deoxyinosine metabolic process,2,0,1,1,
BP,purine deoxyribonucleoside metabolic process,5,0,1,1,
BP,purine ribonucleoside metabolic process,21,0,1,1,
BP,pigment biosynthetic process,56,0,1,1,
BP,aldonic acid catabolic process,2,0,1,1,
BP,D-gluconate catabolic process,2,0,1,1,
BP,spermidine catabolic process,2,0,1,1,
BP,nitric oxide metabolic process,78,0,1,1,
BP,indolalkylamine biosynthetic process,1,0,1,1,
BP,regulation of glucosylceramide biosynthetic process,1,0,1,1,
BP,negative regulation of glucosylceramide biosynthetic process,1,0,1,1,
BP,regulation of fatty acid oxidation,34,0,1,1,
BP,positive regulation of fatty acid oxidation,15,0,1,1,
BP,glucose import,77,0,1,1,
BP,regulation of glucose import,60,0,1,1,
BP,positive regulation of glucose import,37,0,1,1,
BP,negative regulation of JNK cascade,37,0,1,1,
BP,monosaccharide biosynthetic process,102,0,1,1,
BP,monosaccharide catabolic process,52,0,1,1,
BP,fructose biosynthetic process,2,0,1,1,
BP,5-phosphoribose 1-diphosphate metabolic process,6,0,1,1,
BP,icosanoid biosynthetic process,59,0,1,1,
BP,prostanoid biosynthetic process,32,0,1,1,
BP,short-chain fatty acid metabolic process,16,0,1,1,
BP,neutral lipid catabolic process,38,0,1,1,
BP,acylglycerol catabolic process,38,0,1,1,
BP,membrane lipid biosynthetic process,149,0,1,1,
BP,phosphatidylglycerol metabolic process,35,0,1,1,
BP,phosphatidic acid metabolic process,35,0,1,1,
BP,glycerophospholipid catabolic process,34,0,1,1,
BP,S-adenosylmethioninamine metabolic process,1,0,1,1,
BP,S-adenosylmethionine metabolic process,14,0,1,1,
BP,glycerolipid catabolic process,65,0,1,1,
BP,ceramide biosynthetic process,68,0,1,1,
MF,glucosyltransferase activity,18,0,1,1,
BP,photoreceptor cell differentiation,64,0,1,1,
MF,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity",4,0,1,1,
CC,U4/U6 x U5 tri-snRNP complex,38,0,1,1,
BP,development of primary female sexual characteristics,105,0,1,1,
BP,development of primary male sexual characteristics,150,0,1,1,PATZ1
MF,methylthioribulose 1-phosphate dehydratase activity,1,0,1,1,
MF,polyamine oxidase activity,3,0,1,1,
BP,positive regulation of viral entry into host cell,14,0,1,1,
BP,regulation of mitotic centrosome separation,9,0,1,1,
BP,negative regulation of mitotic centrosome separation,1,0,1,1,
BP,negative regulation of centrosome cycle,12,0,1,1,
BP,regulation of organ growth,99,0,1,1,
BP,negative regulation of organ growth,37,0,1,1,
BP,positive regulation of organ growth,51,0,1,1,
BP,gamma-delta T cell activation,23,0,1,1,
BP,positive regulation of alpha-beta T cell activation,71,0,1,1,
BP,negative regulation of alpha-beta T cell activation,46,0,1,1,
BP,positive regulation of alpha-beta T cell differentiation,52,0,1,1,
BP,negative regulation of alpha-beta T cell differentiation,28,0,1,1,
BP,positive regulation of gamma-delta T cell activation,9,0,1,1,
BP,female sex differentiation,120,0,1,1,
BP,male sex differentiation,173,0,1,1,PATZ1
BP,negative regulation of insulin secretion,40,0,1,1,
BP,response to antibiotic,37,0,1,1,
BP,response to arsenic-containing substance,32,0,1,1,
BP,response to cadmium ion,59,0,1,1,
BP,acid secretion,43,0,1,1,
BP,citric acid secretion,1,0,1,1,
BP,positive regulation of nucleocytoplasmic transport,61,0,1,1,
BP,positive regulation of RNA export from nucleus,5,0,1,1,
BP,filopodium assembly,70,0,1,1,
MF,ephrin receptor binding,27,0,1,1,
BP,positive regulation of hormone biosynthetic process,9,0,1,1,
BP,negative regulation of hormone secretion,67,0,1,1,
BP,regulation of mitochondrial membrane permeability,60,0,1,1,
MF,tetrapyrrole binding,149,0,1,1,
MF,transition metal ion transmembrane transporter activity,42,0,1,1,
BP,negative regulation of neurotransmitter secretion,6,0,1,1,PNKD
MF,TAP binding,7,0,1,1,
MF,TAP1 binding,4,0,1,1,
MF,protein heterodimerization activity,314,0,1,1,
MF,"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity",1,0,1,1,
MF,"saccharopine dehydrogenase (NADP+, L-lysine-forming) activity",1,0,1,1,
MF,"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity",1,0,1,1,
MF,long-chain-alcohol O-fatty-acyltransferase activity,2,0,1,1,
MF,galactosylxylosylprotein 3-beta-galactosyltransferase activity,1,0,1,1,
MF,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",1,0,1,1,
MF,glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity,3,0,1,1,
MF,[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity,1,0,1,1,
MF,acetylalkylglycerol acetylhydrolase activity,1,0,1,1,
MF,glycerophosphocholine cholinephosphodiesterase activity,1,0,1,1,
MF,alkenylglycerophosphoethanolamine hydrolase activity,1,0,1,1,
MF,(3R)-hydroxybutanoyl-[acyl-carrier-protein] hydratase activity,1,0,1,1,
MF,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity,1,0,1,1,
BP,vesicle transport along microtubule,46,0,1,1,
BP,mitochondrion transport along microtubule,26,0,1,1,
MF,acetylputrescine deacetylase activity,1,0,1,1,
MF,acetylspermidine deacetylase activity,1,0,1,1,
MF,bile-salt sulfotransferase activity,1,0,1,1,
MF,biotinidase activity,1,0,1,1,
MF,bis(5'-adenosyl)-triphosphatase activity,2,0,1,1,
MF,indanol dehydrogenase activity,3,0,1,1,
MF,deoxycytidine deaminase activity,9,0,1,1,
MF,glucosamine kinase activity,1,0,1,1,
MF,guanidinobutyrase activity,1,0,1,1,
MF,guanidinopropionase activity,1,0,1,1,
MF,hepoxilin-epoxide hydrolase activity,1,0,1,1,
MF,hydroxylysine kinase activity,1,0,1,1,
BP,antigen processing and presentation of peptide antigen,69,0,1,1,
BP,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib",5,0,1,1,
BP,platelet-derived growth factor receptor signaling pathway,58,0,1,1,
BP,insulin-like growth factor receptor signaling pathway,52,0,1,1,
BP,ephrin receptor signaling pathway,51,0,1,1,
BP,Tie signaling pathway,4,0,1,1,
BP,phosphatidylinositol-mediated signaling,26,0,1,1,
MF,CCR chemokine receptor binding,48,0,1,1,
BP,"regulation of mRNA splicing, via spliceosome",106,0,1,1,
MF,monosaccharide binding,75,0,1,1,
MF,disaccharide binding,3,0,1,1,
BP,focal adhesion assembly,85,0,1,1,
BP,embryonic eye morphogenesis,35,0,1,1,
BP,developmental pigmentation,50,0,1,1,
BP,astrocyte activation,25,0,1,1,
BP,fibroblast proliferation,106,0,1,1,
BP,regulation of fibroblast proliferation,88,0,1,1,
BP,positive regulation of fibroblast proliferation,52,0,1,1,
BP,negative regulation of fibroblast proliferation,35,0,1,1,
MF,tau protein binding,43,0,1,1,
BP,primary follicle stage,2,0,1,1,
BP,regulation of neuronal synaptic plasticity,55,0,1,1,
BP,"vesicle targeting, to, from or within Golgi",33,0,1,1,
BP,inter-Golgi cisterna vesicle-mediated transport,1,0,1,1,
BP,epinephrine transport,11,0,1,1,
BP,eosinophil chemotaxis,28,0,1,1,
BP,macrophage chemotaxis,41,0,1,1,CKLF
BP,lymphocyte chemotaxis,63,0,1,1,CKLF
BP,positive regulation of receptor-mediated endocytosis,53,0,1,1,
BP,response to pain,34,0,1,1,
BP,clathrin coat assembly,17,0,1,1,
MF,methionine adenosyltransferase regulator activity,1,0,1,1,
BP,lung alveolus development,49,0,1,1,
BP,positive regulation of isotype switching to IgE isotypes,4,0,1,1,
BP,positive regulation of isotype switching to IgG isotypes,11,0,1,1,
BP,mesodermal cell differentiation,34,0,1,1,
BP,autonomic nervous system development,46,0,1,1,
MF,beta-tubulin binding,40,0,1,1,
BP,synaptic vesicle endocytosis,71,0,1,1,
BP,synaptic vesicle transport,40,0,1,1,
BP,circadian behavior,42,0,1,1,
BP,spermatid differentiation,211,0,1,1,
BP,positive regulation of viral process,64,0,1,1,
BP,hematopoietic or lymphoid organ development,98,0,1,1,
BP,spleen development,38,0,1,1,
BP,thymus development,49,0,1,1,
BP,digestive tract morphogenesis,48,0,1,1,
BP,establishment of anatomical structure orientation,2,0,1,1,
BP,embryonic organ morphogenesis,295,0,1,1,
BP,digestive tract development,133,0,1,1,
BP,embryonic digestive tract development,33,0,1,1,
BP,ectodermal digestive tract morphogenesis,1,0,1,1,
BP,post-embryonic animal organ development,18,0,1,1,
BP,eye morphogenesis,162,0,1,1,
BP,camera-type eye morphogenesis,133,0,1,1,
BP,embryonic camera-type eye morphogenesis,26,0,1,1,
BP,reproductive structure development,302,0,1,1,PATZ1
BP,embryonic ectodermal digestive tract development,2,0,1,1,
BP,embryonic ectodermal digestive tract morphogenesis,1,0,1,1,
BP,regulation of skeletal muscle tissue growth,7,0,1,1,
BP,negative regulation of muscle organ development,9,0,1,1,
BP,regulation of developmental growth,328,0,1,1,
BP,positive regulation of developmental growth,167,0,1,1,
BP,negative regulation of developmental growth,115,0,1,1,
BP,regulation of skeletal muscle tissue development,26,0,1,1,
BP,animal organ formation,67,0,1,1,
BP,negative regulation of smooth muscle cell proliferation,69,0,1,1,
BP,collateral sprouting of intact axon in response to injury,1,0,1,1,
BP,response to axon injury,83,0,1,1,
BP,regulation of collateral sprouting of intact axon in response to injury,1,0,1,1,
BP,negative regulation of collateral sprouting of intact axon in response to injury,1,0,1,1,
BP,negative regulation of sprouting of injured axon,2,0,1,1,
BP,regulation of axon extension involved in regeneration,2,0,1,1,
BP,negative regulation of axon extension involved in regeneration,2,0,1,1,
BP,embryonic cranial skeleton morphogenesis,45,0,1,1,
BP,embryonic skeletal system morphogenesis,94,0,1,1,
BP,embryonic skeletal system development,127,0,1,1,
BP,astrocyte differentiation,87,0,1,1,
BP,oligodendrocyte differentiation,106,0,1,1,
BP,regulation of astrocyte differentiation,32,0,1,1,
BP,regulation of oligodendrocyte differentiation,45,0,1,1,
BP,positive regulation of oligodendrocyte differentiation,27,0,1,1,
BP,epidermis morphogenesis,37,0,1,1,
BP,regulation of skeletal muscle fiber development,11,0,1,1,
BP,positive regulation of skeletal muscle fiber development,9,0,1,1,
BP,semicircular canal morphogenesis,7,0,1,1,
BP,pigment granule organization,40,0,1,1,
BP,animal organ maturation,32,0,1,1,
BP,genitalia development,47,0,1,1,
BP,male genitalia morphogenesis,4,0,1,1,
BP,negative regulation of hair follicle maturation,2,0,1,1,
BP,erythrocyte development,40,0,1,1,
BP,enucleate erythrocyte development,3,0,1,1,
BP,regulation of axon extension involved in axon guidance,34,0,1,1,
BP,axon extension involved in axon guidance,38,0,1,1,
BP,forebrain morphogenesis,13,0,1,1,
BP,brain morphogenesis,37,0,1,1,
BP,neural nucleus development,66,0,1,1,
BP,stem cell differentiation,245,0,1,1,
BP,stem cell development,88,0,1,1,
BP,homeostasis of number of cells within a tissue,35,0,1,1,
BP,chromosome localization,115,0,1,1,
MF,L-leucine:2-oxoglutarate aminotransferase activity,2,0,1,1,
MF,NADH dehydrogenase (quinone) activity,35,0,1,1,
MF,nucleoside phosphotransferase activity,1,0,1,1,
MF,prostaglandin-E synthase activity,3,0,1,1,
MF,rhodopsin kinase activity,3,0,1,1,
MF,sedoheptulokinase activity,1,0,1,1,
MF,sugar-terminal-phosphatase activity,3,0,1,1,
MF,thiosulfate-thiol sulfurtransferase activity,1,0,1,1,
BP,amyloid-beta metabolic process,65,0,1,1,
MF,alkylthioltransferase activity,2,0,1,1,
MF,N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity,4,0,1,1,
MF,icosanoid binding,8,0,1,1,
MF,protein-glutamine glutaminase activity,1,0,1,1,
MF,quinine 3-monooxygenase activity,1,0,1,1,
MF,acetyl-CoA C-myristoyltransferase activity,3,0,1,1,
BP,"dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",1,0,1,1,
BP,chondroitin sulfate proteoglycan metabolic process,32,0,1,1,
MF,flavin adenine dinucleotide binding,88,0,1,1,
MF,NADP binding,52,0,1,1,
BP,positive regulation of lymphocyte proliferation,145,0,1,1,
BP,regulation of mRNA processing,128,0,1,1,
BP,positive regulation of mRNA processing,36,0,1,1,
BP,negative regulation of defense response to virus,50,0,1,1,
BP,regulation of defense response to virus,95,0,1,1,
BP,regulation of defense response to virus by host,44,0,1,1,
MF,DNA binding domain binding,3,0,1,1,
MF,CARD domain binding,16,0,1,1,
BP,negative regulation of protein secretion,74,0,1,1,
BP,negative regulation of peptidyl-tyrosine phosphorylation,49,0,1,1,
BP,regulation of phagocytosis,99,0,1,1,
BP,positive regulation of phagocytosis,71,0,1,1,
BP,negative regulation of neurogenesis,149,0,1,1,
BP,regulation of axonogenesis,157,0,1,1,
BP,negative regulation of axonogenesis,66,0,1,1,
BP,positive regulation of axonogenesis,78,0,1,1,
BP,RNA destabilization,163,0,1,1,
BP,regulation of behavior,74,0,1,1,
BP,negative regulation of synaptic transmission,54,0,1,1,
BP,defense response to Gram-negative bacterium,87,0,1,1,
BP,defense response to Gram-positive bacterium,110,0,1,1,
BP,defense response to fungus,56,0,1,1,
MF,extracellular matrix binding,55,0,1,1,
BP,positive regulation of calcium-mediated signaling,42,0,1,1,
BP,regulation of T cell receptor signaling pathway,45,0,1,1,
BP,negative regulation of antigen receptor-mediated signaling pathway,33,0,1,1,
BP,negative regulation of B cell receptor signaling pathway,8,0,1,1,
BP,positive regulation of T cell activation,248,0,1,1,
BP,multicellular organismal movement,58,0,1,1,
BP,musculoskeletal movement,57,0,1,1,
BP,neuromuscular process controlling balance,51,0,1,1,
BP,multicellular organismal-level water homeostasis,33,0,1,1,
BP,neuromuscular process,161,0,1,1,PNKD
BP,detection of stimulus involved in sensory perception,488,0,1,1,
BP,detection of chemical stimulus involved in sensory perception,421,0,1,1,
BP,sensory perception of taste,64,0,1,1,
BP,detection of mechanical stimulus involved in sensory perception of sound,15,0,1,1,
BP,detection of chemical stimulus involved in sensory perception of smell,375,0,1,1,
BP,detection of chemical stimulus involved in sensory perception of taste,43,0,1,1,
BP,sensory perception of bitter taste,42,0,1,1,
BP,positive chemotaxis,67,0,1,1,
BP,negative chemotaxis,47,0,1,1,
BP,positive regulation of chemotaxis,144,0,1,1,
BP,pigment cell differentiation,36,0,1,1,
BP,detection of temperature stimulus involved in sensory perception,21,0,1,1,
BP,detection of mechanical stimulus involved in sensory perception,35,0,1,1,
BP,detection of mechanical stimulus,53,0,1,1,
BP,regulation of nitric-oxide synthase activity,30,0,1,1,
BP,positive regulation of nitric-oxide synthase activity,17,0,1,1,
BP,positive regulation of calcium-independent cell-cell adhesion,1,0,1,1,
BP,negative regulation of secretion,171,0,1,1,PNKD
MF,unfolded protein binding,117,0,1,1,
BP,'de novo' post-translational protein folding,37,0,1,1,
BP,chaperone cofactor-dependent protein refolding,32,0,1,1,
MF,protein-folding chaperone binding,133,0,1,1,
BP,synaptic assembly at neuromuscular junction,10,0,1,1,
BP,regulation of actin nucleation,39,0,1,1,
BP,positive regulation of actin nucleation,14,0,1,1,
BP,smooth muscle cell differentiation,76,0,1,1,
BP,negative regulation of muscle cell differentiation,70,0,1,1,
