probeID,gene,chromosome,position,beta_delta,p_value,FDR,comparison
cg25580656,ZFYVE21,14,103730823,-0.08159348245657844,2.2034165166966606e-6,0.00869446022710709,C1_severe_atopic_vs_rest
cg11634289,LAMA3,18,23914117,-0.016111811136894832,2.2212118846561557e-6,0.008724839511588119,C1_severe_atopic_vs_rest
cg24678767,CLK3,15,74610635,-0.06504693644137474,2.2366177226619275e-6,0.008745600354179865,C1_severe_atopic_vs_rest
cg02575307,CCDC74A,2,132291050,-0.054128663435724964,2.2608822710062528e-6,0.008753157808358482,C1_severe_atopic_vs_rest
cg14209284,NA,15,67854346,-0.05156556369358989,2.267354056544947e-6,0.008753157808358482,C1_severe_atopic_vs_rest
cg04793634,ERLIN2,8,37740476,-0.04173985113424712,2.2689380445480654e-6,0.008753157808358482,C1_severe_atopic_vs_rest
cg26205890,ACOX1,17,75959758,-0.06642558636234198,2.3302357814305827e-6,0.008909759533620713,C1_severe_atopic_vs_rest
cg13538079,RALGPS1,9,127131086,-0.06738693529104374,2.3352091725579426e-6,0.008909759533620713,C1_severe_atopic_vs_rest
cg17040823,TYW1B,7,72091677,-0.05170010811966321,2.340462573866521e-6,0.008909759533620713,C1_severe_atopic_vs_rest
cg10093671,LOC101927539,17,57608742,-0.017091441229199467,2.3567737026675587e-6,0.008932503108366562,C1_severe_atopic_vs_rest
cg04336593,TRERF1,6,42411928,-0.037385856966899236,2.3872737965252996e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg10650353,EIF6,20,35280683,-0.05992598538107047,2.3900609105708613e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg27332633,NA,20,53846136,-0.05897535891393948,2.391798236437376e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg02821988,ZBTB48,1,6585264,-0.07013873332193285,2.41029869442933e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg17249529,BICD2,9,92735740,-0.0730421775719567,2.4120998328871683e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg14265474,TNIK,3,171231197,-0.06619905676814349,2.430439793056097e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg24905077,STRIP1,1,110040535,-0.03870522776117923,2.4417100115805956e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg12425700,NA,4,74321062,-0.06845180109398699,2.4609505117308327e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg00336912,NA,14,55116323,-0.06848509305907817,2.461552693624803e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg13107734,SPIDR,8,47440672,-0.03875084138179847,2.4632229978401926e-6,0.00894369361356974,C1_severe_atopic_vs_rest
cg24093028,CARD14,17,78161110,-0.05790437666197058,2.498631463583323e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg13698574,NCK2,2,105748257,-0.09609904232198023,2.528867841565544e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg12629001,RUSC2,9,35537852,-0.051641427801747276,2.545259942440634e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg23172995,ANXA6,5,151107240,-0.07469333282393215,2.545342738614199e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg20037145,ST3GAL4,11,126409807,-0.06607284156678625,2.555219594269668e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg26979537,NAPA,19,47513603,-0.050730834644665455,2.5595018946963137e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg10635061,FHL2,2,105438549,-0.05951066620765167,2.560126700902279e-6,0.009029953505461659,C1_severe_atopic_vs_rest
cg14702865,CTDSPL,3,37945564,-0.09446099711839764,2.5716797405098e-6,0.009033830045207417,C1_severe_atopic_vs_rest
cg08538069,IGF1R,15,98901501,-0.07947058112182076,2.5965081911035542e-6,0.00908412043060129,C1_severe_atopic_vs_rest
cg12914151,TEX2,17,64231787,-0.020966767753076675,2.611723664279798e-6,0.009100508983607727,C1_severe_atopic_vs_rest
cg14412164,LARP1,5,154120729,-0.07834819484853484,2.6564688048864837e-6,0.009219248315985,C1_severe_atopic_vs_rest
cg16225800,NA,8,125579662,-0.06835442569879893,2.6989176287637888e-6,0.009310024161428955,C1_severe_atopic_vs_rest
cg10936812,ST7-OT3,7,117184540,-0.04344562324636106,2.7041724887735812e-6,0.009310024161428955,C1_severe_atopic_vs_rest
cg07818422,WDFY2,13,51727810,-0.025599133340042345,2.7302428755655426e-6,0.009362479529387758,C1_severe_atopic_vs_rest
cg18812843,ARID1B,6,157194992,-0.03021176780963123,2.7420757801738855e-6,0.009365890393631714,C1_severe_atopic_vs_rest
cg04856858,AGAP1,2,235493371,0.030575911116538113,2.7817183919161016e-6,0.009451839531276984,C1_severe_atopic_vs_rest
cg27661078,NA,6,14724711,-0.04358994956735018,2.7951783627496445e-6,0.009451839531276984,C1_severe_atopic_vs_rest
cg14710654,TTC7B,14,90798112,-0.03235735773273473,2.8000524444853545e-6,0.009451839531276984,C1_severe_atopic_vs_rest
cg24060744,NA,7,41005931,0.10782176228990062,2.8184918611714486e-6,0.00947706373079778,C1_severe_atopic_vs_rest
cg01619618,LINC01355,1,23284114,-0.048856207836618586,2.8569141779822768e-6,0.009556480600083926,C1_severe_atopic_vs_rest
cg24199220,NA,1,181151962,-0.08874415509058174,2.8728976824565697e-6,0.009556480600083926,C1_severe_atopic_vs_rest
cg01818561,NA,3,124951152,-0.09172214230894357,2.8834109217151964e-6,0.009556480600083926,C1_severe_atopic_vs_rest
cg24440787,CTNND1,11,57583546,-0.0188407367037333,2.886345731563318e-6,0.009556480600083926,C1_severe_atopic_vs_rest
cg24198896,LSM2,6,31803067,-0.02533779213446632,2.9315270165793138e-6,0.009669026467294074,C1_severe_atopic_vs_rest
cg24884343,NA,1,143651192,-0.09882068234870879,2.960728851058687e-6,0.009693175376766268,C1_severe_atopic_vs_rest
cg10786474,NA,1,17475980,-0.08360275293461182,2.961282620958228e-6,0.009693175376766268,C1_severe_atopic_vs_rest
cg27096404,PAG1,8,81028405,-0.03636563568292493,2.9813476646109007e-06,0.009722028479505053,C1_severe_atopic_vs_rest
cg14832684,CCDC57,17,82118041,-0.02768976986989404,2.9996620346857693e-6,0.009744977242848785,C1_severe_atopic_vs_rest
cg25165908,CUX2,12,111038407,-0.027447427499185037,3.012141945617424e-6,0.009748870736289094,C1_severe_atopic_vs_rest
cg00235289,NA,9,19155073,-0.07345735277141147,3.0389230791991707e-6,0.00976474399255981,C1_severe_atopic_vs_rest
cg01964774,KCNJ15,21,38292027,-0.06579920404789107,3.039645958116846e-6,0.00976474399255981,C1_severe_atopic_vs_rest
cg10393540,MRC2,17,62657233,-0.012964524494755061,3.0954974986237067e-6,0.009907334646039531,C1_severe_atopic_vs_rest
cg15772013,GOLGA3,12,132780950,-0.054084162967088595,3.1349775144300086e-6,0.009937028973206453,C1_severe_atopic_vs_rest
cg00361062,EPHB6,7,142567520,-0.025882804433689562,3.13616919413073e-6,0.009937028973206453,C1_severe_atopic_vs_rest
cg19471343,NA,3,183913383,-0.07834258557062666,3.1394405812427792e-6,0.009937028973206453,C1_severe_atopic_vs_rest
cg23663201,CD9,12,6235541,-0.08405404801322619,3.1524058781415723e-6,0.009937028973206453,C1_severe_atopic_vs_rest
cg07133479,IMMT,2,86420600,-0.03975313535897033,3.1622711833471132e-06,0.009937028973206453,C1_severe_atopic_vs_rest
cg22898082,SMARCA4,19,10963752,-0.056948918849528886,3.2043383929331024e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg22034357,ACSF2,17,50443623,-0.0866011226510056,3.2111388472130682e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg22438847,CHD7,8,60719082,-0.04496013949643006,3.2268764500652426e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg07161642,LINC01307,1,101814534,-0.021100521839768606,3.2327255366642626e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg15488596,C1orf26,1,185284363,-0.04984275007122179,3.232926663225849e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg08969102,NA,5,134227841,-0.07456139705320121,3.247402248587645e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg06460944,SLC24A3,20,19213659,-0.03347789163497027,3.2650285108031405e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg21588347,TOP1,20,39667871,-0.07321665314688054,3.26762467861879e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg04156383,PDE4DIP,1,144995889,-0.03989211446391792,3.2905121960725122e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg12799576,DYNC1H1,14,102030263,-0.029789072856410016,3.2982641578345974e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg26789365,NA,10,131929544,-0.062222517885387796,3.307410284369941e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg12285887,NA,14,55121964,-0.03425690761034456,3.3096741512239095e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg06315149,PRKCZ,1,2104959,-0.08874392612459052,3.3179213187774916e-6,0.009955515081472941,C1_severe_atopic_vs_rest
cg16813552,NPM3,10,101784892,-0.03426359896924214,3.3632260960063558e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg09968549,MEF2D,1,156483513,-0.06399907823187802,3.3789053702846058e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg11014921,TRANK1,3,36974725,-0.04603845897339725,3.3852994556071895e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg22620111,NA,3,14807738,-0.047208668407824186,3.3899660656510174e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg11740027,SELO,22,50651198,-0.026577877769829457,3.406214730820759e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg15408905,NA,2,234423079,-0.05954350787835749,3.407681604533587e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg07307804,NA,8,60885032,-0.02739128860296231,3.4118915091922328e-6,0.009994552106615208,C1_severe_atopic_vs_rest
cg05042038,QRICH2,17,74298896,-0.08461384668564276,3.4458317872327264e-6,0.010059873076353835,C1_severe_atopic_vs_rest
cg24736010,NA,11,110070539,-0.013704385539191764,3.5313982912035285e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg01324489,LINC00114,21,38742129,-0.07849440764333822,3.535564732308346e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg06016120,NA,3,5000043,-0.09501681629929792,3.5392064722736286e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg04616586,NA,9,96683403,-0.08226063994463925,3.5398693755314024e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg02941852,SRPK2,7,105389721,-0.03838469968088923,3.550833257741626e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg13587880,GATAD2A,19,19488722,-0.07236210685992359,3.5520455672632954e-6,0.010163931394177853,C1_severe_atopic_vs_rest
cg10652386,NA,11,6250026,-0.0745365010996846,3.6066144223104252e-6,0.010286016720357751,C1_severe_atopic_vs_rest
cg00453636,AXIN1,16,307298,-0.05554401715631112,3.6344542912528126e-6,0.01033131889702204,C1_severe_atopic_vs_rest
cg01692574,NAGLU,17,42535558,-0.04364368136928294,3.669166785798343e-6,0.01038267993590764,C1_severe_atopic_vs_rest
cg21271570,SERP2,13,44387131,-0.06288942035275324,3.6835344233666857e-6,0.01038267993590764,C1_severe_atopic_vs_rest
cg10081994,LONRF2,2,100292175,-0.07524127406930775,3.6885672200303253e-6,0.01038267993590764,C1_severe_atopic_vs_rest
cg01305866,RCBTB2,13,48534507,-0.03312257372498912,3.730691675980424e-6,0.010424160104533654,C1_severe_atopic_vs_rest
cg08770935,NA,17,17352248,-0.03964040799839594,3.7361205246818183e-6,0.010424160104533654,C1_severe_atopic_vs_rest
cg00232450,SEMA3C,7,80791853,-0.08635956670270305,3.7433950894409873e-6,0.010424160104533654,C1_severe_atopic_vs_rest
cg22445447,RTF1,15,41712591,-0.03225628142112642,3.751555041832879e-6,0.010424160104533654,C1_severe_atopic_vs_rest
cg21821767,GLP2R,17,9865853,0.06748037644649567,3.786234178732904e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg14084609,EVL,14,100144070,-0.06858019971335502,3.802131757260451e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg06136459,HMGXB3,5,150045590,-0.05777539531997608,3.8029351785720373e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg02223962,LOC339524,1,87131137,-0.023528036246415408,3.822877010338772e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg04447623,FZR1,19,3516911,-0.08795529312440141,3.860482584389345e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg01201215,ATOX1,5,151757869,-0.06234644698294904,3.875778118287482e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg02176951,HMCN1,1,186121752,-0.016916111424665665,3.877928051880156e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg23478569,CHD7,8,60835163,-0.02724655826034029,3.889318649798707e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg00582671,SAMD11,1,936855,-0.07785154577422429,3.892981781519731e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg04229315,CREB3L2,7,137963122,-0.07592781584166612,3.905547188210314e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg26943037,NA,4,139567579,-0.07614825903318498,3.922761162255783e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg10711145,PHACTR4,1,28416620,-0.04706172647754491,3.926617740496325e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg11265882,LCORL,4,18012314,-0.061178753903898146,3.93205854259274e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg20654602,LINC01140,1,87130366,-0.08518959412624147,3.957327593045569e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg26323242,USP19,3,49110787,-0.05074622286238704,3.958281484365089e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg19744478,HK1,10,69358201,-0.03771012826737664,3.9643939246697355e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg13039199,SLCO3A1,15,92455658,-0.07234160863072613,3.968890353702114e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg13207340,MTA2,11,62599969,-0.0922437982297649,3.97676709395772e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg05868473,RASGRP1,15,38559258,-0.044948171056373186,3.990815512048174e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg00213281,KIF5C,2,148882253,-0.05644641446241863,3.996806374428298e-6,0.01043458677364037,C1_severe_atopic_vs_rest
cg08603125,SRPK1,6,35922420,-0.017694373680448117,4.049734296729783e-6,0.010540921662613358,C1_severe_atopic_vs_rest
cg13077580,EXOG,3,38519192,-0.026205025197862504,4.080471759730116e-6,0.01058903252887177,C1_severe_atopic_vs_rest
cg04907127,EXOC4,7,133575943,-0.06263196056102861,4.131797619656466e-6,0.010635728120282264,C1_severe_atopic_vs_rest
cg08256839,ZNF507,19,32373856,-0.09023863439014713,4.13983492738981e-6,0.010635728120282264,C1_severe_atopic_vs_rest
cg23701314,UBR1,15,43095481,-0.07861402132904156,4.144623059382443e-6,0.010635728120282264,C1_severe_atopic_vs_rest
cg06633463,NA,11,123745703,-0.048591727782794095,4.147696674352571e-6,0.010635728120282264,C1_severe_atopic_vs_rest
cg22747501,CHN2,7,29193860,-0.10454942111760035,4.206718593114649e-6,0.010755160608512455,C1_severe_atopic_vs_rest
cg26548834,FOXK1,7,4713320,0.08935705596188791,4.262214481539449e-6,0.010849929802870226,C1_severe_atopic_vs_rest
cg16530324,NA,17,3921305,-0.069801220810294,4.275766041655964e-6,0.010849929802870226,C1_severe_atopic_vs_rest
cg17285440,CRTC3-AS1,15,90656303,-0.014732163324761991,4.287908741134508e-6,0.010849929802870226,C1_severe_atopic_vs_rest
cg07185592,DENND1B,1,197763875,-0.04079061279086493,4.3061651961729005e-6,0.010849929802870226,C1_severe_atopic_vs_rest
cg07732400,NA,12,122468231,-0.07122696659108675,4.306564033161397e-6,0.010849929802870226,C1_severe_atopic_vs_rest
cg13054523,NA,17,83097977,-0.06702510262207642,4.336060559243307e-6,0.010869296872117537,C1_severe_atopic_vs_rest
cg04340895,COMMD8,4,47461151,-0.01797684754535115,4.34436965367331e-6,0.010869296872117537,C1_severe_atopic_vs_rest
cg25953310,ACAD10,12,112194269,-0.04946741728386674,4.3519852037056765e-6,0.010869296872117537,C1_severe_atopic_vs_rest
cg16500637,CS,12,56291886,-0.05954501262876946,4.3886569678652106e-6,0.010929298836007658,C1_severe_atopic_vs_rest
cg11605972,KIAA1958,9,112556707,-0.06750376962379559,4.4192913867648446e-6,0.010967611100108849,C1_severe_atopic_vs_rest
cg06499166,MTERF3,8,96260340,-0.02389043951580042,4.42942477010756e-6,0.010967611100108849,C1_severe_atopic_vs_rest
cg16737869,MPP1,23,154779310,-0.031559362361878986,4.451118081947851e-6,0.010989835979289713,C1_severe_atopic_vs_rest
cg00987237,MAML3,4,139849422,-0.08760268534684282,4.482868507085403e-6,0.011034478864999227,C1_severe_atopic_vs_rest
cg27402634,NA,3,156819071,-0.04026939181875153,4.494737685592035e-6,0.011034478864999227,C1_severe_atopic_vs_rest
cg26508444,FAM53B,10,124642276,-0.06537814462716181,4.527612333569442e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg16721883,NA,6,6818283,-0.04809642822405087,4.5279515416135635e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg01119571,NA,7,135856819,-0.06405149290555244,4.572771078033434e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg09495207,SLC12A4,16,67944542,-0.05337952379428265,4.581511717640809e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg24362151,GSTM3,1,109738164,-0.056460148709797035,4.581791283434375e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg18356280,JARID2,6,15341493,-0.0722529865893468,4.590896458695767e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg26584983,NA,12,93405199,-0.032082539023389305,4.618150632165608e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg10485410,EPT1,2,26363567,-0.08591852999418736,4.629372961989384e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg00756464,NA,5,32123335,-0.043070548625613686,4.636530052415697e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg25738218,SLC29A1,6,44225676,-0.06691962073864052,4.638439213898838e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg01596854,EXD3,9,140310081,-0.02533016097713839,4.656763229276274e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg23178790,FNDC3B,3,172147399,-0.04124046239735689,4.665730542779974e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg21498475,SLC24A6,12,113299664,-0.08829488027559033,4.668943444363205e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg12580580,CCDC109A,10,72784301,-0.07735923149558564,4.679987403569145e-6,0.011049782717948318,C1_severe_atopic_vs_rest
cg27093835,FZR1,19,3516819,-0.07118194684796418,4.709392076122351e-6,0.011084993007008105,C1_severe_atopic_vs_rest
cg26607897,CREG1,1,167541602,-0.06905104351436085,4.720555442305269e-6,0.011084993007008105,C1_severe_atopic_vs_rest
cg25415966,CABLES2,20,62389081,-0.05319606157912304,4.734280429481574e-6,0.011087094584545695,C1_severe_atopic_vs_rest
cg11048673,NA,10,88032840,-0.05198544364019096,4.756325004387416e-6,0.011108615581598362,C1_severe_atopic_vs_rest
cg19571408,ADARB1,21,45096124,-0.07752072355101162,4.769250070088286e-6,0.011108778939533511,C1_severe_atopic_vs_rest
cg00584174,HRASLS5,11,63489931,-0.06935123163529686,4.7972519453672306e-6,0.011119395342088775,C1_severe_atopic_vs_rest
cg14776332,SLCO3A1,15,91956210,-0.08472809788616663,4.799542745488193e-6,0.011119395342088775,C1_severe_atopic_vs_rest
cg19052193,TPCN1,12,113222636,-0.07409466737514049,4.821727457909945e-6,0.011140923599486083,C1_severe_atopic_vs_rest
cg03042633,SKI,1,2251926,-0.06654175956022991,4.838425770512267e-6,0.011148871156221148,C1_severe_atopic_vs_rest
cg16599817,PRKCZ,1,2104844,-0.07835806417311107,4.850970147311065e-6,0.011148871156221148,C1_severe_atopic_vs_rest
cg07045119,SLC24A3,20,19213896,-0.05732407572076493,4.868297085345606e-6,0.011149476993086384,C1_severe_atopic_vs_rest
cg13562011,EXD3,9,137414208,-0.062334806642285724,4.888052985421994e-6,0.011149476993086384,C1_severe_atopic_vs_rest
cg19613505,NA,10,45599190,-0.03151383024452901,4.889940404442435e-6,0.011149476993086384,C1_severe_atopic_vs_rest
cg08394239,DSC1,18,31163168,-0.07605487919126823,4.921167201689107e-6,0.011191148630721173,C1_severe_atopic_vs_rest
cg07589211,SOGA1,20,36847227,-0.08172016327734731,4.942789328723496e-6,0.011210817018359756,C1_severe_atopic_vs_rest
cg25500001,NA,10,30828619,-0.09652169972650648,4.963563777356672e-6,0.01122846483070765,C1_severe_atopic_vs_rest
