ONTOLOGY,TERM,N,DE,P.DE,FDR,SigGenesInSet
BP,regulation of entry of bacterium into host cell,7,0,0.9999999999999991,1,
BP,regulation of endothelial cell chemotaxis to fibroblast growth factor,10,0,0.9999999999999991,1,
BP,regulation of nucleotide-excision repair,28,0,0.9999999999999991,1,
BP,positive regulation of skeletal muscle cell differentiation,7,0,0.9999999999999991,1,
BP,sulfur amino acid biosynthetic process,16,0,0.9999999999999992,1,
CC,protein phosphatase type 2A complex,16,0,0.9999999999999992,1,
CC,protein phosphatase type 1 complex,19,0,0.9999999999999992,1,
MF,RNA cap binding,19,0,0.9999999999999992,1,
CC,outer kinetochore,20,0,0.9999999999999992,1,
MF,RNA polymerase II general transcription initiation factor binding,25,0,0.9999999999999992,1,
MF,TFIIB-class transcription factor binding,4,0,0.9999999999999992,1,
BP,peptide amidation,2,0,0.9999999999999992,1,
BP,luteolysis,6,0,0.9999999999999992,1,
MF,angiotensin type I receptor activity,1,0,0.9999999999999992,1,
BP,ectoderm formation,3,0,0.9999999999999992,1,
MF,retinal dehydrogenase activity,8,0,0.9999999999999992,1,
BP,antibody-dependent cellular cytotoxicity,4,0,0.9999999999999992,1,
BP,thigmotaxis,3,0,0.9999999999999992,1,
BP,regulation of systemic arterial blood pressure by ischemic conditions,1,0,0.9999999999999992,1,
BP,regulation of systemic arterial blood pressure by norepinephrine-epinephrine,8,0,0.9999999999999992,1,
BP,tRNA wobble base cytosine methylation,1,0,0.9999999999999992,1,
BP,regulation of tolerance induction dependent upon immune response,3,0,0.9999999999999992,1,
BP,positive regulation of acute inflammatory response,28,0,0.9999999999999992,1,
BP,biosynthetic process of antibacterial peptides active against Gram-negative bacteria,1,0,0.9999999999999992,1,
BP,negative regulation of myeloid leukocyte mediated immunity,11,0,0.9999999999999992,1,
BP,mature B cell apoptotic process,4,0,0.9999999999999992,1,
BP,regulation of mature B cell apoptotic process,4,0,0.9999999999999992,1,
BP,negative regulation of mature B cell apoptotic process,4,0,0.9999999999999992,1,
BP,angiotensin-mediated drinking behavior,2,0,0.9999999999999992,1,
BP,regulation of systemic arterial blood pressure by renin-angiotensin,24,0,0.9999999999999992,1,
BP,atrial septum development,23,0,0.9999999999999992,1,
BP,growth plate cartilage axis specification,1,0,0.9999999999999992,1,
MF,double-stranded RNA adenosine deaminase activity,6,0,0.9999999999999992,1,
MF,acetyl-CoA hydrolase activity,4,0,0.9999999999999992,1,
MF,"3',5'-cyclic-nucleotide phosphodiesterase activity",24,0,0.9999999999999992,1,
MF,cytochrome-c oxidase activity,12,0,0.9999999999999992,1,
MF,dephospho-CoA kinase activity,2,0,0.9999999999999992,1,
MF,threonine-type endopeptidase activity,9,0,0.9999999999999992,1,
MF,"GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity",1,0,0.9999999999999992,1,
MF,heme oxygenase (decyclizing) activity,2,0,0.9999999999999992,1,
MF,histidine decarboxylase activity,1,0,0.9999999999999992,1,
MF,malate synthase activity,1,0,0.9999999999999992,1,
MF,mannose-1-phosphate guanylyltransferase (GTP) activity,1,0,0.9999999999999992,1,
MF,methylmalonyl-CoA mutase activity,1,0,0.9999999999999992,1,
MF,peptidylglycine monooxygenase activity,1,0,0.9999999999999992,1,
MF,dolichyl-phosphate beta-glucosyltransferase activity,1,0,0.9999999999999992,1,
MF,peptidylamidoglycolate lyase activity,1,0,0.9999999999999992,1,
MF,phenylalanine-tRNA ligase activity,4,0,0.9999999999999992,1,
MF,interleukin-10 receptor activity,2,0,0.9999999999999992,1,
MF,extracellularly ATP-gated monoatomic cation channel activity,7,0,0.9999999999999992,1,
MF,netrin receptor activity involved in chemorepulsion,1,0,0.9999999999999992,1,
MF,KDEL sequence binding,3,0,0.9999999999999992,1,
MF,nuclear export signal receptor activity,12,0,0.9999999999999992,1,
MF,interleukin-2 receptor binding,5,0,0.9999999999999992,1,
MF,low-affinity glucose:sodium symporter activity,2,0,0.9999999999999992,1,
MF,copper ion transmembrane transporter activity,7,0,0.9999999999999992,1,
CC,eukaryotic translation initiation factor 2B complex,5,0,0.9999999999999992,1,
CC,axonemal dynein complex,22,0,0.9999999999999992,1,
CC,nuclear microtubule,1,0,0.9999999999999992,1,
CC,gap junction,31,0,0.9999999999999992,1,
BP,inositol metabolic process,9,0,0.9999999999999992,1,
BP,acetaldehyde metabolic process,1,0,0.9999999999999992,1,
BP,GTP biosynthetic process,11,0,0.9999999999999992,1,
BP,uracil catabolic process,2,0,0.9999999999999992,1,
BP,phenylalanyl-tRNA aminoacylation,4,0,0.9999999999999992,1,
BP,spermine biosynthetic process,2,0,0.9999999999999992,1,
BP,monoacylglycerol biosynthetic process,7,0,0.9999999999999992,1,
BP,tetrahydrobiopterin biosynthetic process,7,0,0.9999999999999992,1,
BP,heme oxidation,2,0,0.9999999999999992,1,
BP,fusion of sperm to egg plasma membrane involved in single fertilization,29,0,0.9999999999999992,1,
BP,mechanosensory behavior,14,0,0.9999999999999992,1,
MF,structural constituent of bone,2,0,0.9999999999999992,1,
BP,intracellular mRNA localization,13,0,0.9999999999999992,1,
MF,RNA polymerase II CTD heptapeptide repeat kinase activity,10,0,0.9999999999999992,1,
MF,sialyltransferase activity,21,0,0.9999999999999992,1,
MF,coumarin 7-hydroxylase activity,2,0,0.9999999999999992,1,
MF,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity,7,0,0.9999999999999992,1,
MF,minus-end-directed microtubule motor activity,17,0,0.9999999999999992,1,
MF,rRNA methyltransferase activity,22,0,0.9999999999999992,1,
MF,"2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",1,0,0.9999999999999992,1,
MF,glycerate kinase activity,1,0,0.9999999999999992,1,
BP,vitamin catabolic process,13,0,0.9999999999999992,1,
BP,pyrimidine nucleoside monophosphate biosynthetic process,15,0,0.9999999999999992,1,
BP,deoxyribonucleotide biosynthetic process,14,0,0.9999999999999992,1,
BP,2'-deoxyribonucleotide biosynthetic process,14,0,0.9999999999999992,1,
BP,putrescine biosynthetic process,5,0,0.9999999999999992,1,
BP,response to abscisic acid,1,0,0.9999999999999992,1,
BP,abscisic acid-activated signaling pathway,1,0,0.9999999999999992,1,
BP,regulation of abscisic acid-activated signaling pathway,1,0,0.9999999999999992,1,
BP,positive regulation of abscisic acid-activated signaling pathway,1,0,0.9999999999999992,1,
BP,response to carbon dioxide,3,0,0.9999999999999992,1,
BP,positive regulation of heart rate,27,0,0.9999999999999992,1,
BP,negative regulation of myotube differentiation,16,0,0.9999999999999992,1,
BP,negative regulation of steroid biosynthetic process,30,0,0.9999999999999992,1,
BP,neural plate elongation,2,0,0.9999999999999992,1,
BP,regulation of gamma-aminobutyric acid secretion,8,0,0.9999999999999992,1,
CC,C zone,1,0,0.9999999999999992,1,
BP,negative regulation of muscle hyperplasia,1,0,0.9999999999999992,1,
MF,secretin receptor activity,1,0,0.9999999999999992,1,
MF,corticotrophin-releasing factor receptor activity,2,0,0.9999999999999992,1,
MF,fumarate transmembrane transporter activity,1,0,0.9999999999999992,1,
MF,monosaccharide transmembrane transporter activity,28,0,0.9999999999999992,1,
MF,heme transmembrane transporter activity,9,0,0.9999999999999992,1,
MF,low-affinity sodium:dicarboxylate symporter activity,1,0,0.9999999999999992,1,
MF,galactose:sodium symporter activity,1,0,0.9999999999999992,1,
MF,potassium:proton antiporter activity,14,0,0.9999999999999992,1,
BP,aspartate transmembrane transport,19,0,0.9999999999999992,1,
BP,synaptic vesicle targeting,4,0,0.9999999999999992,1,
BP,muscle attachment,1,0,0.9999999999999992,1,
MF,tRNA (adenine) methyltransferase activity,4,0,0.9999999999999992,1,
CC,core-binding factor complex,3,0,0.9999999999999992,1,
BP,"protein import into peroxisome matrix, translocation",3,0,0.9999999999999992,1,
MF,"oxidoreductase activity, acting on a heme group of donors",12,0,0.9999999999999992,1,
MF,carboxyl- or carbamoyltransferase activity,2,0,0.9999999999999992,1,
MF,dipeptidase activity,17,0,0.9999999999999992,1,
MF,"RNA endonuclease activity, producing 5'-phosphomonoesters",29,0,0.9999999999999992,1,
MF,extracellularly glycine-gated ion channel activity,4,0,0.9999999999999992,1,
MF,extracellularly glycine-gated chloride channel activity,4,0,0.9999999999999992,1,
MF,galactoside binding,7,0,0.9999999999999992,1,
BP,antibiotic metabolic process,1,0,0.9999999999999992,1,
MF,triglyceride binding,4,0,0.9999999999999992,1,
BP,stem cell division,31,0,0.9999999999999992,1,
BP,N-terminal peptidyl-L-cysteine N-palmitoylation,1,0,0.9999999999999992,1,
MF,cyanamide hydratase activity,2,0,0.9999999999999992,1,
BP,D-ribose catabolic process,2,0,0.9999999999999992,1,
BP,"propionate metabolic process, methylmalonyl pathway",1,0,0.9999999999999992,1,
MF,spermidine binding,2,0,0.9999999999999992,1,
BP,cGMP-mediated signaling,32,0,0.9999999999999992,1,
BP,ventricular system development,33,0,0.9999999999999992,1,
BP,postganglionic parasympathetic fiber development,2,0,0.9999999999999992,1,
BP,negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning,4,0,0.9999999999999992,1,
BP,central nervous system projection neuron axonogenesis,29,0,0.9999999999999992,1,
BP,neural plate mediolateral regionalization,1,0,0.9999999999999992,1,
BP,convergent extension involved in neural plate elongation,2,0,0.9999999999999992,1,
BP,protein repair,7,0,0.9999999999999992,1,
MF,nuclear estrogen receptor activity,4,0,0.9999999999999992,1,
MF,receptor signaling protein tyrosine kinase activator activity,5,0,0.9999999999999992,1,
BP,nuclear migration along microtubule,5,0,0.9999999999999992,1,
CC,actin cap,4,0,0.9999999999999992,1,
MF,inorganic diphosphate transmembrane transporter activity,1,0,0.9999999999999992,1,
MF,endoplasmic reticulum signal peptide binding,3,0,0.9999999999999992,1,
BP,positive regulation of histone methylation,16,0,0.9999999999999992,1,
BP,post-embryonic camera-type eye development,8,0,0.9999999999999992,1,
BP,auditory behavior,12,0,0.9999999999999992,1,
CC,cell trailing edge,14,0,0.9999999999999992,1,
BP,B cell costimulation,4,0,0.9999999999999992,1,
MF,sodium ion binding,8,0,0.9999999999999992,1,
MF,lithium ion binding,2,0,0.9999999999999992,1,
BP,positive regulation of mRNA 3'-end processing,6,0,0.9999999999999992,1,
BP,regulation of fast-twitch skeletal muscle fiber contraction,2,0,0.9999999999999992,1,
BP,positive regulation of fast-twitch skeletal muscle fiber contraction,2,0,0.9999999999999992,1,
BP,negative regulation of brain-derived neurotrophic factor receptor signaling pathway,1,0,0.9999999999999992,1,
MF,adrenergic receptor binding,18,0,0.9999999999999992,1,
CC,NELF complex,4,0,0.9999999999999992,1,
BP,ciliary basal body organization,5,0,0.9999999999999992,1,
BP,regulation of telomere maintenance via semi-conservative replication,2,0,0.9999999999999992,1,
BP,negative regulation of telomere maintenance via semi-conservative replication,2,0,0.9999999999999992,1,
BP,negative regulation of gonadotropin secretion,7,0,0.9999999999999992,1,
MF,GBD domain binding,2,0,0.9999999999999992,1,
BP,positive regulation of interleukin-21 production,2,0,0.9999999999999992,1,
BP,positive regulation of interleukin-5 production,10,0,0.9999999999999992,1,
MF,GTPase activating protein binding,12,0,0.9999999999999992,1,
BP,negative regulation of transforming growth factor beta2 production,2,0,0.9999999999999992,1,
BP,positive regulation of mast cell apoptotic process,1,0,0.9999999999999992,1,
BP,regulation of immature T cell proliferation,12,0,0.9999999999999992,1,
BP,regulation of immature T cell proliferation in thymus,12,0,0.9999999999999992,1,
BP,negative regulation of immature T cell proliferation,5,0,0.9999999999999992,1,
BP,negative regulation of immature T cell proliferation in thymus,5,0,0.9999999999999992,1,
CC,cytoskeletal calyx,3,0,0.9999999999999992,1,
BP,geranylgeranyl diphosphate metabolic process,2,0,0.9999999999999992,1,
BP,negative regulation of luteinizing hormone secretion,2,0,0.9999999999999992,1,
MF,aldehyde dehydrogenase (NADP+) activity,2,0,0.9999999999999992,1,
MF,L-methionine-(R)-S-oxide reductase activity,3,0,0.9999999999999992,1,
BP,P-body assembly,21,0,0.9999999999999992,1,
MF,chondroitin sulfotransferase activity,6,0,0.9999999999999992,1,
BP,phosphatidylcholine catabolic process,16,0,0.9999999999999992,1,
BP,heme transmembrane transport,2,0,0.9999999999999992,1,
BP,peroxisome proliferator activated receptor signaling pathway,24,0,0.9999999999999992,1,
MF,histone H3T11 kinase activity,2,0,0.9999999999999992,1,
CC,NF-kappaB p50/p65 complex,1,0,0.9999999999999992,1,
MF,AP-2 adaptor complex binding,8,0,0.9999999999999992,1,
BP,monocyte homeostasis,3,0,0.9999999999999992,1,
MF,double-stranded DNA helicase activity,2,0,0.9999999999999992,1,
BP,osteoclast maturation,1,0,0.9999999999999992,1,
BP,psychomotor behavior,5,0,0.9999999999999992,1,
BP,calcitriol biosynthetic process from calciol,4,0,0.9999999999999992,1,
CC,G protein-coupled receptor homodimeric complex,1,0,0.9999999999999992,1,
MF,bile acid receptor activity,3,0,0.9999999999999992,1,
BP,negative stranded viral RNA replication,3,0,0.9999999999999992,1,
MF,peptide deformylase activity,1,0,0.9999999999999992,1,
BP,regulation of circadian sleep/wake cycle,19,0,0.9999999999999992,1,
BP,positive regulation of Golgi to plasma membrane protein transport,5,0,0.9999999999999992,1,
CC,ATP-binding cassette (ABC) transporter complex,6,0,0.9999999999999992,1,
CC,varicosity,8,0,0.9999999999999992,1,
MF,phospholipase binding,23,0,0.9999999999999992,1,
BP,negative T cell selection,13,0,0.9999999999999992,1,
MF,corticotropin-releasing hormone receptor activity,2,0,0.9999999999999992,1,
MF,molybdopterin cofactor binding,6,0,0.9999999999999992,1,
CC,apical pole of neuron,1,0,0.9999999999999992,1,
BP,positive regulation of neutrophil differentiation,1,0,0.9999999999999992,1,
BP,"positive regulation of circadian sleep/wake cycle, sleep",4,0,0.9999999999999992,1,
BP,negative regulation of nucleotide metabolic process,11,0,0.9999999999999992,1,
BP,negative regulation of smooth muscle contraction,13,0,0.9999999999999992,1,
BP,ADP metabolic process,8,0,0.9999999999999992,1,
BP,spermidine catabolic process,2,0,0.9999999999999992,1,
BP,deoxyribose phosphate biosynthetic process,14,0,0.9999999999999992,1,
BP,glycosylceramide biosynthetic process,8,0,0.9999999999999992,1,
MF,"all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity",3,0,0.9999999999999992,1,
MF,CDP-glycerol diphosphatase activity,1,0,0.9999999999999992,1,
MF,(S)-citramalyl-CoA lyase activity,1,0,0.9999999999999992,1,
BP,mesoderm structural organization,1,0,0.9999999999999992,1,
BP,paraxial mesoderm structural organization,1,0,0.9999999999999992,1,
BP,lateral mesodermal cell fate commitment,1,0,0.9999999999999992,1,
BP,lateral mesodermal cell fate specification,1,0,0.9999999999999992,1,
BP,regulation of lateral mesodermal cell fate specification,1,0,0.9999999999999992,1,
BP,negative regulation of retinoic acid receptor signaling pathway,9,0,0.9999999999999992,1,
BP,regulation of timing of cell differentiation,11,0,0.9999999999999992,1,
MF,GMP 5'-nucleotidase activity,2,0,0.9999999999999992,1,
MF,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",16,0,0.9999999999999992,1,
BP,positive regulation of lipoprotein metabolic process,4,0,0.9999999999999992,1,
MF,low-density lipoprotein particle receptor binding,24,0,0.9999999999999992,1,
BP,detection of chemical stimulus involved in sensory perception of pain,3,0,0.9999999999999992,1,
BP,regulation of helicase activity,10,0,0.9999999999999992,1,
BP,positive regulation of NK T cell proliferation,6,0,0.9999999999999992,1,
BP,negative regulation of release of sequestered calcium ion into cytosol,13,0,0.9999999999999992,1,
BP,protein heterooligomerization,28,0,0.9999999999999992,1,
MF,corticotropin-releasing hormone receptor binding,5,0,0.9999999999999992,1,
BP,negative regulation of mitochondrial calcium ion concentration,4,0,0.9999999999999992,1,
BP,regulation of histone H3-K9 methylation,4,0,0.9999999999999992,1,
BP,regulation of norepinephrine uptake,2,0,0.9999999999999992,1,
BP,positive regulation of timing of catagen,3,0,0.9999999999999992,1,
BP,positive regulation of focal adhesion assembly,26,0,0.9999999999999992,1,
MF,S-(hydroxymethyl)glutathione dehydrogenase activity,2,0,0.9999999999999992,1,
BP,cellular glucuronidation,21,0,0.9999999999999992,1,
MF,norspermine:oxygen oxidoreductase activity,1,0,0.9999999999999992,1,
